Text,Label
"They
tramped gayly along, over decaying logs, through tangled underbrush,
among solemn monarchs of the forest, hung from their crowns to the
ground with a drooping regalia of grape-vines.",mark
"Now and then they came
upon snug nooks carpeted with grass and jeweled with flowers.",mark
"They found plenty of things to be delighted with, but nothing to be
astonished at.",mark
"They discovered that the island was about three miles
long and a quarter of a mile wide, and that the shore it lay closest to
was only separated from it by a narrow channel hardly two hundred yards
wide.",mark
"They took a swim about every hour, so it was close upon the
middle of the afternoon when they got back to camp.",mark
"They were too
hungry to stop to fish, but they fared sumptuously upon cold ham, and
then threw themselves down in the shade to talk.",mark
"But the talk soon
began to drag, and then died.",mark
"The stillness, the solemnity that brooded
in the woods, and the sense of loneliness, began to tell upon the
spirits of the boys.",mark
They fell to thinking.,mark
"A sort of undefined longing
crept upon them.",mark
"This took dim shape, presently--it was budding
homesickness.",mark
"Even Finn the Red-Handed was dreaming of his doorsteps
and empty hogsheads.",mark
"But they were all ashamed of their weakness, and
none was brave enough to speak his thought.",mark
"For some time, now, the boys had been dully conscious of a peculiar
sound in the distance, just as one sometimes is of the ticking of a
clock which he takes no distinct note of.",mark
"But now this mysterious sound
became more pronounced, and forced a recognition.",mark
"The boys started,
glanced at each other, and then each assumed a listening attitude.",mark
"There was a long silence, profound and unbroken; then a deep, sullen
boom came floating down out of the distance.",mark
"﻿CHAPTER XVIII

THAT was Tom's great secret--the scheme to return home with his
brother pirates and attend their own funerals.",mark
"They had paddled over to
the Missouri shore on a log, at dusk on Saturday, landing five or six
miles below the village; they had slept in the woods at the edge of the
town till nearly daylight, and had then crept through back lanes and
alleys and finished their sleep in the gallery of the church among a
chaos of invalided benches.",mark
"At breakfast, Monday morning, Aunt Polly and Mary were very loving to
Tom, and very attentive to his wants.",mark
"There was an unusual amount of
talk.",mark
"In the course of it Aunt Polly said:

""Well, I don't say it wasn't a fine joke, Tom, to keep everybody
suffering 'most a week so you boys had a good time, but it is a pity
you could be so hard-hearted as to let me suffer so.",mark
"If you could come
over on a log to go to your funeral, you could have come over and give
me a hint some way that you warn't dead, but only run off.""",mark
"""Yes, you could have done that, Tom,"" said Mary; ""and I believe you
would if you had thought of it.""",mark
"""Would you, Tom?""",mark
"said Aunt Polly, her face lighting wistfully.",mark
"""Say,
now, would you, if you'd thought of it?""",mark
"""I--well, I don't know.",mark
"'Twould 'a' spoiled everything.""",mark
"""Tom, I hoped you loved me that much,"" said Aunt Polly, with a grieved
tone that discomforted the boy.",mark
"""It would have been something if you'd
cared enough to THINK of it, even if you didn't DO it.""",mark
"""Now, auntie, that ain't any harm,"" pleaded Mary; ""it's only Tom's
giddy way--he is always in such a rush that he never thinks of
anything.""",mark
"""More's the pity.",mark
Sid would have thought.,mark
"And Sid would have come and
DONE it, too.",mark
"Tom, you'll look back, some day, when it's too late, and
wish you'd cared a little more for me when it would have cost you so
little.""",mark
"""Now, auntie, you know I do care for you,"" said Tom.",mark
"""I'd know it better if you acted more like it.""",mark
"""I wish now I'd thought,"" said Tom, with a repentant tone; ""but I
dreamt about you, anyway.",mark
"That's something, ain't it?""",mark
"""It ain't much--a cat does that much--but it's better than nothing.",mark
"What did you dream?""",mark
"""Why, Wednesday night I dreamt that you was sitting over there by the
bed, and Sid was sitting by the woodbox, and Mary next to him.""",mark
"""Well, so we did.",mark
So we always do.,mark
"I'm glad your dreams could take
even that much trouble about us.""",mark
"""And I dreamt that Joe Harper's mother was here.""",mark
"""Why, she was here!",mark
"Did you dream any more?""",mark
"""Oh, lots.",mark
"But it's so dim, now.""",mark
"""Well, try to recollect--can't you?""",mark
"""Somehow it seems to me that the wind--the wind blowed the--the--""

""Try harder, Tom!",mark
The wind did blow something.,mark
"Come!""",mark
"Tom pressed his fingers on his forehead an anxious minute, and then
said:

""I've got it now!",mark
I've got it now!,mark
"It blowed the candle!""",mark
"""Mercy on us!",mark
"Go on, Tom--go on!""",mark
"""And it seems to me that you said, 'Why, I believe that that door--'""

""Go ON, Tom!""",mark
"""Just let me study a moment--just a moment.",mark
"Oh, yes--you said you
believed the door was open.""",mark
"""As I'm sitting here, I did!",mark
"Didn't I, Mary!",mark
"Go on!""",mark
"""And then--and then--well I won't be certain, but it seems like as if
you made Sid go and--and--""

""Well?",mark
Well?,mark
"What did I make him do, Tom?",mark
"What did I make him do?""",mark
"""You made him--you--Oh, you made him shut it.""",mark
"""Well, for the land's sake!",mark
"I never heard the beat of that in all my
days!",mark
"Don't tell ME there ain't anything in dreams, any more.",mark
"Sereny
Harper shall know of this before I'm an hour older.",mark
"I'd like to see her
get around THIS with her rubbage 'bout superstition.",mark
"Go on, Tom!""",mark
"""Oh, it's all getting just as bright as day, now.",mark
"Next you said I
warn't BAD, only mischeevous and harum-scarum, and not any more
responsible than--than--I think it was a colt, or something.""",mark
"""And so it was!",mark
"Well, goodness gracious!",mark
"Go on, Tom!""",mark
"""And then you began to cry.""",mark
"""So I did.",mark
So I did.,mark
"Not the first time, neither.",mark
"And then--""

""Then Mrs. Harper she began to cry, and said Joe was just the same,
and she wished she hadn't whipped him for taking cream when she'd
throwed it out her own self--""

""Tom!",mark
The sperrit was upon you!,mark
"You was a prophesying--that's what you
was doing!",mark
"Land alive, go on, Tom!""",mark
"""Then Sid he said--he said--""

""I don't think I said anything,"" said Sid.",mark
"""Yes you did, Sid,"" said Mary.",mark
"""Shut your heads and let Tom go on!",mark
"What did he say, Tom?""",mark
"""He said--I THINK he said he hoped I was better off where I was gone
to, but if I'd been better sometimes--""

""THERE, d'you hear that!",mark
"It was his very words!""",mark
"""And you shut him up sharp.""",mark
"""I lay I did!",mark
There must 'a' been an angel there.,mark
"There WAS an angel
there, somewheres!""",mark
"""And Mrs. Harper told about Joe scaring her with a firecracker, and
you told about Peter and the Painkiller--""

""Just as true as I live!""",mark
"""And then there was a whole lot of talk 'bout dragging the river for
us, and 'bout having the funeral Sunday, and then you and old Miss
Harper hugged and cried, and she went.""",mark
"""It happened just so!",mark
"It happened just so, as sure as I'm a-sitting in
these very tracks.",mark
"Tom, you couldn't told it more like if you'd 'a'
seen it!",mark
And then what?,mark
"Go on, Tom!""",mark
"""Then I thought you prayed for me--and I could see you and hear every
word you said.",mark
"And you went to bed, and I was so sorry that I took and
wrote on a piece of sycamore bark, 'We ain't dead--we are only off
being pirates,' and put it on the table by the candle; and then you
looked so good, laying there asleep, that I thought I went and leaned
over and kissed you on the lips.""",mark
"""Did you, Tom, DID you!",mark
"I just forgive you everything for that!""",mark
"And
she seized the boy in a crushing embrace that made him feel like the
guiltiest of villains.",mark
"""It was very kind, even though it was only a--dream,"" Sid soliloquized
just audibly.",mark
"""Shut up, Sid!",mark
"A body does just the same in a dream as he'd do if he
was awake.",mark
"Here's a big Milum apple I've been saving for you, Tom, if
you was ever found again--now go 'long to school.",mark
"I'm thankful to the
good God and Father of us all I've got you back, that's long-suffering
and merciful to them that believe on Him and keep His word, though
goodness knows I'm unworthy of it, but if only the worthy ones got His
blessings and had His hand to help them over the rough places, there's
few enough would smile here or ever enter into His rest when the long
night comes.",mark
"Go 'long Sid, Mary, Tom--take yourselves off--you've
hendered me long enough.""",mark
"The children left for school, and the old lady to call on Mrs. Harper
and vanquish her realism with Tom's marvellous dream.",mark
"Sid had better
judgment than to utter the thought that was in his mind as he left the
house.",mark
"It was this: ""Pretty thin--as long a dream as that, without any
mistakes in it!""",mark
"What a hero Tom was become, now!",mark
"He did not go skipping and prancing,
but moved with a dignified swagger as became a pirate who felt that the
public eye was on him.",mark
"And indeed it was; he tried not to seem to see
the looks or hear the remarks as he passed along, but they were food
and drink to him.",mark
"Smaller boys than himself flocked at his heels, as
proud to be seen with him, and tolerated by him, as if he had been the
drummer at the head of a procession or the elephant leading a menagerie
into town.",mark
"Boys of his own size pretended not to know he had been away
at all; but they were consuming with envy, nevertheless.",mark
"They would
have given anything to have that swarthy suntanned skin of his, and his
glittering notoriety; and Tom would not have parted with either for a
circus.",mark
"At school the children made so much of him and of Joe, and delivered
such eloquent admiration from their eyes, that the two heroes were not
long in becoming insufferably ""stuck-up.""",mark
"They began to tell their
adventures to hungry listeners--but they only began; it was not a thing
likely to have an end, with imaginations like theirs to furnish
material.",mark
"And finally, when they got out their pipes and went serenely
puffing around, the very summit of glory was reached.",mark
Tom decided that he could be independent of Becky Thatcher now.,mark
"Glory
was sufficient.",mark
He would live for glory.,mark
"Now that he was distinguished,
maybe she would be wanting to ""make up.""",mark
"Well, let her--she should see
that he could be as indifferent as some other people.",mark
"Presently she
arrived.",mark
Tom pretended not to see her.,mark
"He moved away and joined a group
of boys and girls and began to talk.",mark
"Soon he observed that she was
tripping gayly back and forth with flushed face and dancing eyes,
pretending to be busy chasing schoolmates, and screaming with laughter
when she made a capture; but he noticed that she always made her
captures in his vicinity, and that she seemed to cast a conscious eye
in his direction at such times, too.",mark
"It gratified all the vicious
vanity that was in him; and so, instead of winning him, it only ""set
him up"" the more and made him the more diligent to avoid betraying that
he knew she was about.",mark
"Presently she gave over skylarking, and moved
irresolutely about, sighing once or twice and glancing furtively and
wistfully toward Tom.",mark
"Then she observed that now Tom was talking more
particularly to Amy Lawrence than to any one else.",mark
"She felt a sharp
pang and grew disturbed and uneasy at once.",mark
"She tried to go away, but
her feet were treacherous, and carried her to the group instead.",mark
"She
said to a girl almost at Tom's elbow--with sham vivacity:

""Why, Mary Austin!",mark
"you bad girl, why didn't you come to Sunday-school?""",mark
"""I did come--didn't you see me?""",mark
"""Why, no!",mark
Did you?,mark
"Where did you sit?""",mark
"""I was in Miss Peters' class, where I always go.",mark
"I saw YOU.""",mark
"""Did you?",mark
"Why, it's funny I didn't see you.",mark
"I wanted to tell you about
the picnic.""",mark
"""Oh, that's jolly.",mark
"Who's going to give it?""",mark
"""My ma's going to let me have one.""",mark
"""Oh, goody; I hope she'll let ME come.""",mark
"""Well, she will.",mark
The picnic's for me.,mark
"She'll let anybody come that I
want, and I want you.""",mark
"""That's ever so nice.",mark
"When is it going to be?""",mark
"""By and by.",mark
"Maybe about vacation.""",mark
"""Oh, won't it be fun!",mark
"You going to have all the girls and boys?""",mark
"""Yes, every one that's friends to me--or wants to be""; and she glanced
ever so furtively at Tom, but he talked right along to Amy Lawrence
about the terrible storm on the island, and how the lightning tore the
great sycamore tree ""all to flinders"" while he was ""standing within
three feet of it.""",mark
"""Oh, may I come?""",mark
said Grace Miller.,mark
"""Yes.""",mark
"""And me?""",mark
said Sally Rogers.,mark
"""Yes.""",mark
"""And me, too?""",mark
said Susy Harper.,mark
"""And Joe?""",mark
"""Yes.""",mark
"And so on, with clapping of joyful hands till all the group had begged
for invitations but Tom and Amy.",mark
"Then Tom turned coolly away, still
talking, and took Amy with him.",mark
"Becky's lips trembled and the tears
came to her eyes; she hid these signs with a forced gayety and went on
chattering, but the life had gone out of the picnic, now, and out of
everything else; she got away as soon as she could and hid herself and
had what her sex call ""a good cry.""",mark
"Then she sat moody, with wounded
pride, till the bell rang.",mark
"She roused up, now, with a vindictive cast
in her eye, and gave her plaited tails a shake and said she knew what
SHE'D do.",mark
"At recess Tom continued his flirtation with Amy with jubilant
self-satisfaction.",mark
"And he kept drifting about to find Becky and lacerate
her with the performance.",mark
"At last he spied her, but there was a sudden
falling of his mercury.",mark
"She was sitting cosily on a little bench behind
the schoolhouse looking at a picture-book with Alfred Temple--and so
absorbed were they, and their heads so close together over the book,
that they did not seem to be conscious of anything in the world besides.",mark
Jealousy ran red-hot through Tom's veins.,mark
"He began to hate himself for
throwing away the chance Becky had offered for a reconciliation.",mark
"He
called himself a fool, and all the hard names he could think of.",mark
"He
wanted to cry with vexation.",mark
"Amy chatted happily along, as they walked,
for her heart was singing, but Tom's tongue had lost its function.",mark
"He
did not hear what Amy was saying, and whenever she paused expectantly he
could only stammer an awkward assent, which was as often misplaced as
otherwise.",mark
"He kept drifting to the rear of the schoolhouse, again and
again, to sear his eyeballs with the hateful spectacle there.",mark
"He could
not help it.",mark
"And it maddened him to see, as he thought he saw, that
Becky Thatcher never once suspected that he was even in the land of the
living.",mark
"But she did see, nevertheless; and she knew she was winning her
fight, too, and was glad to see him suffer as she had suffered.",mark
Amy's happy prattle became intolerable.,mark
"Tom hinted at things he had to
attend to; things that must be done; and time was fleeting.",mark
"But in
vain--the girl chirped on.",mark
"Tom thought, ""Oh, hang her, ain't I ever
going to get rid of her?""",mark
"At last he must be attending to those
things--and she said artlessly that she would be ""around"" when school
let out.",mark
"And he hastened away, hating her for it.",mark
"""Any other boy!""",mark
"Tom thought, grating his teeth.",mark
"""Any boy in the whole
town but that Saint Louis smarty that thinks he dresses so fine and is
aristocracy!",mark
"Oh, all right, I licked you the first day you ever saw
this town, mister, and I'll lick you again!",mark
"You just wait till I catch
you out!",mark
"I'll just take and--""

And he went through the motions of thrashing an imaginary boy
--pummelling the air, and kicking and gouging.",mark
"""Oh, you do, do you?",mark
"You
holler 'nough, do you?",mark
"Now, then, let that learn you!""",mark
"And so the
imaginary flogging was finished to his satisfaction.",mark
Tom fled home at noon.,mark
"His conscience could not endure any more of
Amy's grateful happiness, and his jealousy could bear no more of the
other distress.",mark
"Becky resumed her picture inspections with Alfred, but
as the minutes dragged along and no Tom came to suffer, her triumph
began to cloud and she lost interest; gravity and absent-mindedness
followed, and then melancholy; two or three times she pricked up her
ear at a footstep, but it was a false hope; no Tom came.",mark
"﻿CHAPTER XXIII

AT last the sleepy atmosphere was stirred--and vigorously: the murder
trial came on in the court.",mark
"It became the absorbing topic of village
talk immediately.",mark
Tom could not get away from it.,mark
"Every reference to
the murder sent a shudder to his heart, for his troubled conscience and
fears almost persuaded him that these remarks were put forth in his
hearing as ""feelers""; he did not see how he could be suspected of
knowing anything about the murder, but still he could not be
comfortable in the midst of this gossip.",mark
"It kept him in a cold shiver
all the time.",mark
He took Huck to a lonely place to have a talk with him.,mark
"It would be some relief to unseal his tongue for a little while; to
divide his burden of distress with another sufferer.",mark
"Moreover, he
wanted to assure himself that Huck had remained discreet.",mark
"""Huck, have you ever told anybody about--that?""",mark
"""'Bout what?""",mark
"""You know what.""",mark
"""Oh--'course I haven't.""",mark
"""Never a word?""",mark
"""Never a solitary word, so help me.",mark
"What makes you ask?""",mark
"""Well, I was afeard.""",mark
"""Why, Tom Sawyer, we wouldn't be alive two days if that got found out.",mark
"YOU know that.""",mark
Tom felt more comfortable.,mark
"After a pause:

""Huck, they couldn't anybody get you to tell, could they?""",mark
"""Get me to tell?",mark
"Why, if I wanted that half-breed devil to drownd me
they could get me to tell.",mark
"They ain't no different way.""",mark
"""Well, that's all right, then.",mark
"I reckon we're safe as long as we keep
mum.",mark
"But let's swear again, anyway.",mark
"It's more surer.""",mark
"""I'm agreed.""",mark
So they swore again with dread solemnities.,mark
"""What is the talk around, Huck?",mark
"I've heard a power of it.""",mark
"""Talk?",mark
"Well, it's just Muff Potter, Muff Potter, Muff Potter all the
time.",mark
"It keeps me in a sweat, constant, so's I want to hide som'ers.""",mark
"""That's just the same way they go on round me.",mark
I reckon he's a goner.,mark
"Don't you feel sorry for him, sometimes?""",mark
"""Most always--most always.",mark
"He ain't no account; but then he hain't
ever done anything to hurt anybody.",mark
"Just fishes a little, to get money
to get drunk on--and loafs around considerable; but lord, we all do
that--leastways most of us--preachers and such like.",mark
"But he's kind of
good--he give me half a fish, once, when there warn't enough for two;
and lots of times he's kind of stood by me when I was out of luck.""",mark
"""Well, he's mended kites for me, Huck, and knitted hooks on to my
line.",mark
"I wish we could get him out of there.""",mark
"""My!",mark
"we couldn't get him out, Tom.",mark
"And besides, 'twouldn't do any
good; they'd ketch him again.""",mark
"""Yes--so they would.",mark
"But I hate to hear 'em abuse him so like the
dickens when he never done--that.""",mark
"""I do too, Tom.",mark
"Lord, I hear 'em say he's the bloodiest looking
villain in this country, and they wonder he wasn't ever hung before.""",mark
"""Yes, they talk like that, all the time.",mark
"I've heard 'em say that if he
was to get free they'd lynch him.""",mark
"""And they'd do it, too.""",mark
"The boys had a long talk, but it brought them little comfort.",mark
"As the
twilight drew on, they found themselves hanging about the neighborhood
of the little isolated jail, perhaps with an undefined hope that
something would happen that might clear away their difficulties.",mark
"But
nothing happened; there seemed to be no angels or fairies interested in
this luckless captive.",mark
"The boys did as they had often done before--went to the cell grating
and gave Potter some tobacco and matches.",mark
"He was on the ground floor
and there were no guards.",mark
"His gratitude for their gifts had always smote their consciences
before--it cut deeper than ever, this time.",mark
"They felt cowardly and
treacherous to the last degree when Potter said:

""You've been mighty good to me, boys--better'n anybody else in this
town.",mark
"And I don't forget it, I don't.",mark
"Often I says to myself, says I,
'I used to mend all the boys' kites and things, and show 'em where the
good fishin' places was, and befriend 'em what I could, and now they've
all forgot old Muff when he's in trouble; but Tom don't, and Huck
don't--THEY don't forget him, says I, 'and I don't forget them.'",mark
"Well,
boys, I done an awful thing--drunk and crazy at the time--that's the
only way I account for it--and now I got to swing for it, and it's
right.",mark
"Right, and BEST, too, I reckon--hope so, anyway.",mark
"Well, we won't
talk about that.",mark
"I don't want to make YOU feel bad; you've befriended
me.",mark
"But what I want to say, is, don't YOU ever get drunk--then you won't
ever get here.",mark
"Stand a litter furder west--so--that's it; it's a prime
comfort to see faces that's friendly when a body's in such a muck of
trouble, and there don't none come here but yourn.",mark
"Good friendly
faces--good friendly faces.",mark
"Git up on one another's backs and let me
touch 'em.",mark
That's it.,mark
"Shake hands--yourn'll come through the bars, but
mine's too big.",mark
"Little hands, and weak--but they've helped Muff Potter
a power, and they'd help him more if they could.""",mark
"Tom went home miserable, and his dreams that night were full of
horrors.",mark
"The next day and the day after, he hung about the court-room,
drawn by an almost irresistible impulse to go in, but forcing himself
to stay out.",mark
Huck was having the same experience.,mark
"They studiously
avoided each other.",mark
"Each wandered away, from time to time, but the same
dismal fascination always brought them back presently.",mark
"Tom kept his
ears open when idlers sauntered out of the court-room, but invariably
heard distressing news--the toils were closing more and more
relentlessly around poor Potter.",mark
"At the end of the second day the
village talk was to the effect that Injun Joe's evidence stood firm and
unshaken, and that there was not the slightest question as to what the
jury's verdict would be.",mark
"Tom was out late, that night, and came to bed through the window.",mark
"He
was in a tremendous state of excitement.",mark
"It was hours before he got to
sleep.",mark
"All the village flocked to the court-house the next morning, for
this was to be the great day.",mark
"Both sexes were about equally represented
in the packed audience.",mark
"After a long wait the jury filed in and took
their places; shortly afterward, Potter, pale and haggard, timid and
hopeless, was brought in, with chains upon him, and seated where all
the curious eyes could stare at him; no less conspicuous was Injun Joe,
stolid as ever.",mark
"There was another pause, and then the judge arrived and
the sheriff proclaimed the opening of the court.",mark
"The usual whisperings
among the lawyers and gathering together of papers followed.",mark
"These
details and accompanying delays worked up an atmosphere of preparation
that was as impressive as it was fascinating.",mark
"Now a witness was called who testified that he found Muff Potter
washing in the brook, at an early hour of the morning that the murder
was discovered, and that he immediately sneaked away.",mark
"After some
further questioning, counsel for the prosecution said:

""Take the witness.""",mark
"The prisoner raised his eyes for a moment, but dropped them again when
his own counsel said:

""I have no questions to ask him.""",mark
The next witness proved the finding of the knife near the corpse.,mark
"Counsel for the prosecution said:

""Take the witness.""",mark
"""I have no questions to ask him,"" Potter's lawyer replied.",mark
"A third witness swore he had often seen the knife in Potter's
possession.",mark
"""Take the witness.""",mark
Counsel for Potter declined to question him.,mark
"The faces of the audience
began to betray annoyance.",mark
"Did this attorney mean to throw away his
client's life without an effort?",mark
"Several witnesses deposed concerning Potter's guilty behavior when
brought to the scene of the murder.",mark
"They were allowed to leave the
stand without being cross-questioned.",mark
"Every detail of the damaging circumstances that occurred in the
graveyard upon that morning which all present remembered so well was
brought out by credible witnesses, but none of them were cross-examined
by Potter's lawyer.",mark
"The perplexity and dissatisfaction of the house
expressed itself in murmurs and provoked a reproof from the bench.",mark
"Counsel for the prosecution now said:

""By the oaths of citizens whose simple word is above suspicion, we
have fastened this awful crime, beyond all possibility of question,
upon the unhappy prisoner at the bar.",mark
"We rest our case here.""",mark
"A groan escaped from poor Potter, and he put his face in his hands and
rocked his body softly to and fro, while a painful silence reigned in
the court-room.",mark
"Many men were moved, and many women's compassion
testified itself in tears.",mark
"Counsel for the defence rose and said:

""Your honor, in our remarks at the opening of this trial, we
foreshadowed our purpose to prove that our client did this fearful deed
while under the influence of a blind and irresponsible delirium
produced by drink.",mark
We have changed our mind.,mark
"We shall not offer that
plea.""",mark
"[Then to the clerk:] ""Call Thomas Sawyer!""",mark
"A puzzled amazement awoke in every face in the house, not even
excepting Potter's.",mark
"Every eye fastened itself with wondering interest
upon Tom as he rose and took his place upon the stand.",mark
"The boy looked
wild enough, for he was badly scared.",mark
The oath was administered.,mark
"""Thomas Sawyer, where were you on the seventeenth of June, about the
hour of midnight?""",mark
Tom glanced at Injun Joe's iron face and his tongue failed him.,mark
"The
audience listened breathless, but the words refused to come.",mark
"After a
few moments, however, the boy got a little of his strength back, and
managed to put enough of it into his voice to make part of the house
hear:

""In the graveyard!""",mark
"""A little bit louder, please.",mark
Don't be afraid.,mark
"You were--""

""In the graveyard.""",mark
A contemptuous smile flitted across Injun Joe's face.,mark
"""Were you anywhere near Horse Williams' grave?""",mark
"""Yes, sir.""",mark
"""Speak up--just a trifle louder.",mark
"How near were you?""",mark
"""Near as I am to you.""",mark
"""Were you hidden, or not?""",mark
"""I was hid.""",mark
"""Where?""",mark
"""Behind the elms that's on the edge of the grave.""",mark
Injun Joe gave a barely perceptible start.,mark
"""Any one with you?""",mark
"""Yes, sir.",mark
"I went there with--""

""Wait--wait a moment.",mark
Never mind mentioning your companion's name.,mark
"We
will produce him at the proper time.",mark
"Did you carry anything there with
you.""",mark
Tom hesitated and looked confused.,mark
"""Speak out, my boy--don't be diffident.",mark
"The truth is always
respectable.",mark
"What did you take there?""",mark
"""Only a--a--dead cat.""",mark
"There was a ripple of mirth, which the court checked.",mark
"""We will produce the skeleton of that cat.",mark
"Now, my boy, tell us
everything that occurred--tell it in your own way--don't skip anything,
and don't be afraid.""",mark
"Tom began--hesitatingly at first, but as he warmed to his subject his
words flowed more and more easily; in a little while every sound ceased
but his own voice; every eye fixed itself upon him; with parted lips
and bated breath the audience hung upon his words, taking no note of
time, rapt in the ghastly fascinations of the tale.",mark
"The strain upon
pent emotion reached its climax when the boy said:

""--and as the doctor fetched the board around and Muff Potter fell,
Injun Joe jumped with the knife and--""

Crash!",mark
"Quick as lightning the half-breed sprang for a window, tore his
way through all opposers, and was gone!",mark
"CHAPTER XXIV

TOM was a glittering hero once more--the pet of the old, the envy of
the young.",mark
"His name even went into immortal print, for the village
paper magnified him.",mark
"There were some that believed he would be
President, yet, if he escaped hanging.",mark
"As usual, the fickle, unreasoning world took Muff Potter to its bosom
and fondled him as lavishly as it had abused him before.",mark
"But that sort
of conduct is to the world's credit; therefore it is not well to find
fault with it.",mark
"Tom's days were days of splendor and exultation to him, but his nights
were seasons of horror.",mark
"Injun Joe infested all his dreams, and always
with doom in his eye.",mark
"Hardly any temptation could persuade the boy to
stir abroad after nightfall.",mark
"Poor Huck was in the same state of
wretchedness and terror, for Tom had told the whole story to the lawyer
the night before the great day of the trial, and Huck was sore afraid
that his share in the business might leak out, yet, notwithstanding
Injun Joe's flight had saved him the suffering of testifying in court.",mark
"The poor fellow had got the attorney to promise secrecy, but what of
that?",mark
"Since Tom's harassed conscience had managed to drive him to the
lawyer's house by night and wring a dread tale from lips that had been
sealed with the dismalest and most formidable of oaths, Huck's
confidence in the human race was well-nigh obliterated.",mark
"Daily Muff Potter's gratitude made Tom glad he had spoken; but nightly
he wished he had sealed up his tongue.",mark
"Half the time Tom was afraid Injun Joe would never be captured; the
other half he was afraid he would be.",mark
"He felt sure he never could draw
a safe breath again until that man was dead and he had seen the corpse.",mark
"Rewards had been offered, the country had been scoured, but no Injun
Joe was found.",mark
"One of those omniscient and awe-inspiring marvels, a
detective, came up from St. Louis, moused around, shook his head,
looked wise, and made that sort of astounding success which members of
that craft usually achieve.",mark
"That is to say, he ""found a clew.""",mark
"But you
can't hang a ""clew"" for murder, and so after that detective had got
through and gone home, Tom felt just as insecure as he was before.",mark
"The slow days drifted on, and each left behind it a slightly lightened
weight of apprehension.",mark
"CHAPTER XXV

THERE comes a time in every rightly-constructed boy's life when he has
a raging desire to go somewhere and dig for hidden treasure.",mark
"This
desire suddenly came upon Tom one day.",mark
"He sallied out to find Joe
Harper, but failed of success.",mark
"Next he sought Ben Rogers; he had gone
fishing.",mark
Presently he stumbled upon Huck Finn the Red-Handed.,mark
"Huck
would answer.",mark
"Tom took him to a private place and opened the matter to
him confidentially.",mark
Huck was willing.,mark
"Huck was always willing to take a
hand in any enterprise that offered entertainment and required no
capital, for he had a troublesome superabundance of that sort of time
which is not money.",mark
"""Where'll we dig?""",mark
said Huck.,mark
"""Oh, most anywhere.""",mark
"""Why, is it hid all around?""",mark
"""No, indeed it ain't.",mark
"It's hid in mighty particular places, Huck
--sometimes on islands, sometimes in rotten chests under the end of a
limb of an old dead tree, just where the shadow falls at midnight; but
mostly under the floor in ha'nted houses.""",mark
"""Who hides it?""",mark
"""Why, robbers, of course--who'd you reckon?",mark
"Sunday-school
sup'rintendents?""",mark
"""I don't know.",mark
"If 'twas mine I wouldn't hide it; I'd spend it and have
a good time.""",mark
"""So would I.",mark
But robbers don't do that way.,mark
"They always hide it and
leave it there.""",mark
"""Don't they come after it any more?""",mark
"""No, they think they will, but they generally forget the marks, or
else they die.",mark
"Anyway, it lays there a long time and gets rusty; and by
and by somebody finds an old yellow paper that tells how to find the
marks--a paper that's got to be ciphered over about a week because it's
mostly signs and hy'roglyphics.""",mark
"""HyroQwhich?""",mark
"""Hy'roglyphics--pictures and things, you know, that don't seem to mean
anything.""",mark
"""Have you got one of them papers, Tom?""",mark
"""No.""",mark
"﻿CHAPTER XXVIII

THAT night Tom and Huck were ready for their adventure.",mark
"They hung
about the neighborhood of the tavern until after nine, one watching the
alley at a distance and the other the tavern door.",mark
"Nobody entered the
alley or left it; nobody resembling the Spaniard entered or left the
tavern door.",mark
"The night promised to be a fair one; so Tom went home with
the understanding that if a considerable degree of darkness came on,
Huck was to come and ""maow,"" whereupon he would slip out and try the
keys.",mark
"But the night remained clear, and Huck closed his watch and
retired to bed in an empty sugar hogshead about twelve.",mark
Tuesday the boys had the same ill luck.,mark
Also Wednesday.,mark
"But Thursday
night promised better.",mark
"Tom slipped out in good season with his aunt's
old tin lantern, and a large towel to blindfold it with.",mark
"He hid the
lantern in Huck's sugar hogshead and the watch began.",mark
"An hour before
midnight the tavern closed up and its lights (the only ones
thereabouts) were put out.",mark
No Spaniard had been seen.,mark
"Nobody had
entered or left the alley.",mark
Everything was auspicious.,mark
"The blackness of
darkness reigned, the perfect stillness was interrupted only by
occasional mutterings of distant thunder.",mark
"Tom got his lantern, lit it in the hogshead, wrapped it closely in the
towel, and the two adventurers crept in the gloom toward the tavern.",mark
Huck stood sentry and Tom felt his way into the alley.,mark
"Then there was a
season of waiting anxiety that weighed upon Huck's spirits like a
mountain.",mark
"He began to wish he could see a flash from the lantern--it
would frighten him, but it would at least tell him that Tom was alive
yet.",mark
It seemed hours since Tom had disappeared.,mark
"Surely he must have
fainted; maybe he was dead; maybe his heart had burst under terror and
excitement.",mark
"In his uneasiness Huck found himself drawing closer and
closer to the alley; fearing all sorts of dreadful things, and
momentarily expecting some catastrophe to happen that would take away
his breath.",mark
"There was not much to take away, for he seemed only able to
inhale it by thimblefuls, and his heart would soon wear itself out, the
way it was beating.",mark
"Suddenly there was a flash of light and Tom came
tearing by him: ""Run!""",mark
"said he; ""run, for your life!""",mark
"He needn't have repeated it; once was enough; Huck was making thirty
or forty miles an hour before the repetition was uttered.",mark
"The boys
never stopped till they reached the shed of a deserted slaughter-house
at the lower end of the village.",mark
"Just as they got within its shelter
the storm burst and the rain poured down.",mark
"As soon as Tom got his breath
he said:

""Huck, it was awful!",mark
