Text,Label
AND   LOVE  WAN   ,confucius
THE   ROYAL PRINCE,tolstoy
SHOULDHIS   MEAL  ,confucius
THE   PARLORDOOR  ,hawthorne
AND   HAVE  LOST  ,tolstoy
ASK   ABOUT DEATH ,confucius
TOILEDAND   WAS   ,aquinas
THINGSSINCE EACH  ,aquinas
WHOM  THERE CAN   ,aquinas
THAT  TOOK  THE   ,shakespeare
STATESTHE   MAN   ,plato
FELL  SOME  CROWS ,tolstoy
THEY  WOULD ADD   ,plato
SUCH  YOU   THINK ,tolstoy
YOUR  GOODY GOODY ,confucius
MIGHT TRUST HER   ,hawthorne
AWAY  FROM  EITHER,plato
EYES  AND   UNABLE,tolstoy
HATH  NEWLY PASSED,shakespeare
EMBODYTHEIR IMAGES,hawthorne
AND   DIED  AND   ,hawthorne
WOULD BRING THE   ,hawthorne
PURITYTHE   SANITY,tolstoy
HONOURWHICH HAS   ,plato
GET   ALL   THE   ,tolstoy
ARE   NEWS  INDEED,shakespeare
FROM  YOUR  LOVE  ,shakespeare
WHICH OUR   DIVINE,tolstoy
WITH  HIS   BOW   ,confucius
WHOSE CRIMESTHEY  ,aquinas
FOOLS PLAY  WHEN  ,hawthorne
LIKESTGODS  WHEN  ,shakespeare
SAME  PRAISEMAY   ,plato
REASONWHY   SHE   ,plato
SOUND BUT   SHE   ,hawthorne
ALONE HAS   NOT   ,aquinas
TWO   THINGSREST  ,aquinas
DONE  DOUBLEWERE  ,shakespeare
ITSELFOWED  ITS   ,aquinas
THEY  STAND UNDER ,aquinas
NOW   THE   FUTURE,shakespeare
AND   HOLY  NOR   ,hawthorne
LED   THE   MASTER,confucius
REGARDTHEIR HOPES ,aquinas
THAT  HAD   STOLEN,hawthorne
THAT  LAW   MUST  ,plato
THAN  USUAL EVEN  ,tolstoy
WERE  ALL   STRUCK,shakespeare
AFTER THE   CAMP  ,plato
SALLOWCHEEKSFOR   ,shakespeare
THAT  LAST  STROKE,hawthorne
INDEEDTHE   SOLE  ,hawthorne
WAS   YET   FOND  ,confucius
DRAWN MAKE  FROM  ,shakespeare
ALONE CAN   BRING ,aquinas
CHOOSERIGHT BUT   ,shakespeare
THE   BODY  LAY   ,aquinas
ROUND WILL  BETAKE,confucius
EARLY DAYS  THEY  ,tolstoy
THE   VOICE BEGAN ,tolstoy
THE   COLONYGOES  ,plato
TAME  THE   HEEN  ,confucius
AND   WOULD AWARD ,plato
AND   NOT   POISON,shakespeare
PRIDE THEY  ARE   ,confucius
THEN  SURELYAFTER ,confucius
FROM  THE   TERM  ,aquinas
ALL   UNDER HEAVEN,confucius
HER   AND   MOVING,tolstoy
HOW   KIND  THEY  ,tolstoy
TOO   THAT  THIS  ,tolstoy
OTHER PLACESLEFT  ,tolstoy
THEIR FILL  SOME  ,aquinas
OUT   THERE DOST  ,shakespeare
BORN  AND   BEST  ,plato
THE   CHILDSGARB  ,hawthorne
ALWAYSTHE   RIGHT ,plato
WOULD HAVE  OPENED,hawthorne
WORD  BUT   SIR   ,confucius
WAS   THE   COUNTS,tolstoy
EVERY EVIL  ONE   ,aquinas
LASH  THAT  WHORE ,shakespeare
HAS   USED  AND   ,plato
HOPES RELATEBUT   ,shakespeare
EITHERSORT  HAVE  ,plato
MARY  TOLD  NATSHA,tolstoy
STATESLIKE  CRETE ,plato
HER   BARBEDARROWS,hawthorne
TAUGHTTHE   USE   ,plato
PASSEDFROM  THE   ,hawthorne
THAT  ONE   SEES  ,tolstoy
THAT  WON   THREE ,shakespeare
WILT  LIE   UPON  ,shakespeare
GOOD  WHICH ALL   ,plato
THE   STATESARE   ,plato
SAID  THIS  MAY   ,confucius
CITY  SHALL WATCH ,plato
OUR   LITTLEANGEL ,tolstoy
FAIL  NOT   OUR   ,shakespeare
THE   SIN   REPLY ,aquinas
SLAVE WOUNDSHIS   ,plato
THE   EARTH WHICH ,plato
NIGHT THEY  KISSED,tolstoy
THREE YOU   CAN   ,shakespeare
LOVER YES   THAT  ,tolstoy
LAW   THOUGHBEING ,aquinas
HAD   FALLENDEEMED,hawthorne
PLAYERAND   DID   ,plato
OWN   LENGTHFOR   ,confucius
AND   WIFE  PARTED,tolstoy
WHO   GIVE  THEM  ,plato
AND   AGAIN TOOK  ,tolstoy
LONG  YEARS UNDER ,hawthorne
WORLD HUMAN NATURE,plato
SHED  TEARS THE   ,tolstoy
RESUMEYOUR  FORMER,tolstoy
SEE   WHO   COMES ,shakespeare
MOVED YES   INDEED,tolstoy
KING  WHO   HUMBLY,confucius
ASK   AND   ANSWER,plato
NOT   LIVE  THAT  ,shakespeare
THEY  SHOULDLIVE  ,plato
HEART FOR   ALL   ,confucius
BUBBLEWITH  ALL   ,hawthorne
HOW   VIRTUEWAS   ,confucius
HOW   THE   TYRANT,plato
SELDOMFALL  INTO  ,confucius
ALWAYSSAID  SHE   ,tolstoy
AIR   HANG  FATED ,shakespeare
HUMAN NATUREFOR   ,aquinas
BLOCK MAKERSSLOP  ,hawthorne
FOR   THE   WHICH ,shakespeare
WELL  DOING SOME  ,aquinas
HIS   ABOVE THE   ,confucius
AND   THE   TOUCH ,aquinas
FLOCKSAND   YET   ,plato
THESE LINES LEADS ,tolstoy
FLESH SHED  THOU  ,shakespeare
FOUND WHEN  YEN   ,confucius
POETS SPEAK TRULY ,plato
OUR   YOUTH WANDER,plato
THEY  BEAR  WITH  ,aquinas
WILL  BECOMEMORE  ,confucius
WATER EARTH AND   ,plato
SUCH  THINGSWHAT  ,shakespeare
BRIDE ALONG THE   ,confucius
FIND  THEE  FULL  ,shakespeare
WILL  CALL  YOU   ,tolstoy
THOUGHFOND  NATURE,shakespeare
WAS   SAID  NOR   ,plato
NOT   SEEMS LIKE  ,aquinas
RIGHT MEANS AND   ,confucius
DUKE  NGAI  WAS   ,confucius
CLEAR WHAT  THE   ,tolstoy
THY   FIVE  WITS  ,shakespeare
BRIGHTSMOKE COLD  ,shakespeare
RARE  HEIGHTAND   ,plato
WITH  MOSS  AND   ,tolstoy
THEY  FIGHT THOU  ,shakespeare
GRASS BECAMESOFTER,tolstoy
THE   SLAVESARE   ,shakespeare
END   HOW   CAN   ,plato
ANDREWHOW   COULD ,tolstoy
THE   WEST  DID   ,aquinas
WHOM  SHE   RUSHED,hawthorne
WATERSBOVE  THE   ,shakespeare
ROMEO TUT   MAN   ,shakespeare
MORAL SENSE AND   ,confucius
THE   DEATH WOUNDS,aquinas
UPON  THY   CHEEK ,shakespeare
SELECTSOME  YOUNG ,plato
INTO  HIS   MOODS ,hawthorne
UPON  HER   HEART ,hawthorne
THOSE STATESWAS   ,plato
OWN   YES   AND   ,plato
WHILE DUTIESGROW  ,confucius
KNOWN FROM  THOSE ,confucius
ALAS  SHES  COLD  ,shakespeare
THE   POOR  BARE  ,hawthorne
FALL  AND   BLAST ,shakespeare
HAVINGTHE   GOODS ,plato
FORESTAND   HALF  ,tolstoy
THE   DUSTY FLOOR ,hawthorne
AND   EYES  BRIGHT,confucius
FOR   YOU   DUKE  ,confucius
MUST  AND   SURELY,plato
ACTIVELIFE  MAY   ,aquinas
FATHERMAY   WANT  ,plato
THE   DARK  HIS   ,shakespeare
SHOULDBUILD UPON  ,aquinas
CAN   FANCY YOUR  ,tolstoy
THE   COLLARMAKR  ,tolstoy
AND   THE   CARTS ,tolstoy
EACH  GOD   THEIR ,plato
ANY   STATE WITH  ,plato
WITH  DAYS  AND   ,plato
DOOR  ONLY  NOW   ,tolstoy
LEAVESFORTH UPON  ,hawthorne
GODS  WHICH WILL  ,plato
SHE   ASKS  HOW   ,aquinas
MOST  SOLEMNDAY   ,aquinas
FILIALAND   KIND  ,confucius
UPON  THE   RIALTO,shakespeare
OTHER HAND  HAVING,tolstoy
SORT  YOU   WOULD ,confucius
KNOWS AND   YET   ,aquinas
FOR   ASKINGFOR   ,aquinas
TONE  WHAT  HAD   ,hawthorne
MEN   LEARN WITH  ,confucius
THESE REMAINAFTER ,aquinas
TABLE AND   THEY  ,tolstoy
KILL  THEM  AND   ,plato
ANSWERSAID  THE   ,confucius
CASUALGUEST THE   ,hawthorne
NOT   MORE  HIS   ,aquinas
NOT   ANGRY WHEN  ,aquinas
IRON  SPIKESTHE   ,hawthorne
TIME  WOULD HAVE  ,plato
FOOD  FOR   SEVEN ,shakespeare
THE   DOORS LED   ,tolstoy
YOUR  PARDONTHAT  ,shakespeare
FROM  VERONAART   ,shakespeare
YES   QUITE ENOUGH,plato
UPON  THE   WATERS,aquinas
BEFORETHEIR SPITE ,shakespeare
ANSWERTHAT  THAT  ,aquinas
TAKINGEVERY ROW   ,tolstoy
COLD  THEY  ARE   ,plato
SAYS  NOT   GLADLY,confucius
VERY  WELL  PLEASE,shakespeare
THAN  LIVE  UNDER ,confucius
FOLLOWHIM   WHO   ,confucius
DRESS NOW   BACK  ,confucius
AND   FAST  CAME  ,confucius
DEATH CHAP  THE   ,confucius
SUN   SHINESLEAVES,confucius
DAY   HESTERTOOK  ,hawthorne
LAST  COMINGINTO  ,hawthorne
AND   THE   HORROR,tolstoy
THE   FELLOWLEVIN ,tolstoy
WILL  LOVE  THEE  ,hawthorne
FOR   WHOM  COULD ,aquinas
DRAGONAND   HIS   ,shakespeare
WOOD  THE   COUNT ,tolstoy
CRAWL TOWARDDEATH ,shakespeare
TIME  THE   CASE  ,plato
AND   WAKES AND   ,shakespeare
THE   JUDGE DEEM  ,plato
TOO   WITH  EQUAL ,confucius
MISERYWHILE THEY  ,aquinas
HIS   BREATHLIKE  ,confucius
ARE   URGENTNOT   ,confucius
SKILL WILL  OUR   ,plato
BEGAN MAKINGTHE   ,tolstoy
GIVES THEM  NONE  ,confucius
WAY   ACROSSTHE   ,hawthorne
SINCE HATH  PLUCKD,shakespeare
MUSIC THESE AGAIN ,plato
THE   PITH  AND   ,hawthorne
THE   PROPERGARB  ,hawthorne
WHAT  WAS   WANTED,tolstoy
ASK   AND   CANNOT,plato
TELL  WHY   ONES  ,shakespeare
CLOSE BESIDETHEM  ,hawthorne
AND   SUCH  SOME  ,aquinas
SING  AND   MAY   ,plato
SILKS BETRAYTHY   ,shakespeare
YOUR  CHEEKSTHEYLL,shakespeare
AND   ALMOSTWIDE  ,hawthorne
THEN  LIE   WITH  ,shakespeare
WILL  FEEL  SUCH  ,plato
AND   NOT   REASON,plato
WENT  OUT   ONTO  ,tolstoy
WISE  ESCAPEDOUBT ,confucius
FIT   HIS   THE   ,confucius
SAY   HEAR  AND   ,plato
SWIM  ASKED ANNA  ,tolstoy
SKIN  AND   SAW   ,tolstoy
VIRTUEFAME  HAD   ,confucius
BUT   ALL   HER   ,tolstoy
EFFECTTHEN  THE   ,plato
CORN  CRY   WOE   ,shakespeare
AND   WERE  CAUGHT,plato
WERE  HAPPY AND   ,tolstoy
UPON  LOWER GROUND,plato
SAID  OTHER MEN   ,confucius
TILL  SUNSETCOULD ,hawthorne
THEY  ARE   LAID  ,aquinas
CALLEDFRUITSOBJ   ,aquinas
ONE   CRAZY DOOR  ,hawthorne
AND   WAS   LOUDLY,tolstoy
THE   LINEN CAP   ,confucius
WHICH THEY  BRING ,hawthorne
THESE AGAIN ARE   ,plato
KNOWN HENCE WITH  ,aquinas
SHOULDPLUNGEINTO  ,hawthorne
YOUR  OWN   CODRUS,plato
THIS  THE   HELP  ,aquinas
WELL  FROM  WHICH ,confucius
HIM   AND   WISHES,plato
LINT  WITH  HER   ,tolstoy
OUT   HIS   TOES  ,tolstoy
GAME  AND   CAME  ,tolstoy
ATHENSWERE  VOTED ,plato
MAY   MAR   YOUR  ,shakespeare
ONE   BUT   SINCE ,aquinas
OTHER FACES AND   ,hawthorne
NATSHAILL   TELL  ,tolstoy
SIR   FLY   THIS  ,shakespeare
INTO  SOBS  BUT   ,tolstoy
YEARS THEIR LIVES ,confucius
AYE   VENTS ITSELF,confucius
TRUE  AND   ARE   ,plato
LIVED BEFORECHRIST,aquinas
CHRISTXXII  NOR   ,aquinas
PROPEROBJECTFIRST ,aquinas
WITH  THE   EMPIRE,confucius
MUST  LAVE  OUR   ,shakespeare
EUROPEWITH  BUT   ,tolstoy
LOST  HER   TONGUE,shakespeare
HER   FALL  BUT   ,hawthorne
NOR   WILL  NOT   ,shakespeare
ALONE OVER  SOME  ,hawthorne
OVER  THIS  GREAT ,hawthorne
STOOD THERE WAS   ,tolstoy
DRIVE THE   ANIMAL,hawthorne
SEEINGTHAT  THESE ,aquinas
ONCE  SAID  SHOULD,confucius
FOR   THY   PAINS ,shakespeare
LESSERCAUSE AND   ,shakespeare
SANE  AND   WHO   ,aquinas
MASTERTOLD  HIM   ,confucius
CHOSE OUT   HIS   ,confucius
LOVE  WITH  JUST  ,tolstoy
BANQUOBANQUOOUR   ,shakespeare
MEN   FORGETTHEIR ,aquinas
GOD   BEHOLDTHOU  ,aquinas
SLAVESWHO   BREAK ,plato
BEFORETHESE THE   ,plato
SIGNALSHOT  THE   ,tolstoy
HAS   BEEN  ASKING,tolstoy
MOTHERTHE   MASTER,confucius
THEN  HATH  THE   ,aquinas
AND   HANDS AND   ,plato
TURNEDINTO  LARGER,plato
SUCH  IDLE  AND   ,aquinas
DONE  HIM   WHAT  ,hawthorne
RODE  RUGS  FLAGS ,tolstoy
AMONG THE   CHIPS ,hawthorne
AND   GOOD  ENTER ,shakespeare
YUAN  ZANG  WAS   ,confucius
ARCH  AND   PATRON,shakespeare
THIS  REASONALL   ,aquinas
AGAIN SHOULDANY   ,plato
THE   SOUR  RYE   ,tolstoy
HOUSE ENTER MARIA ,shakespeare
ARE   FREE  MEN   ,shakespeare
KNOW  THE   TIMES ,aquinas
MILD  AND   FAIR  ,confucius
ANGLEDBUT   DID   ,confucius
WITH  WOMAN THAN  ,shakespeare
ASKED YOU   FOR   ,tolstoy
YOU   BOTH  THAT  ,shakespeare
EARS  THESE CLIMB ,confucius
PHIL  FOR   THAT  ,aquinas
BOX   BESIDETHE   ,tolstoy
THERE WITH  HER   ,tolstoy
THIS  EVIL  HAD   ,hawthorne
HER   HEAD  YOU   ,tolstoy
WILL  SHOW  NOT   ,plato
OFF   ALONG THE   ,confucius
EVERY SPRAY DOST  ,confucius
BODIESAND   AGAIN ,aquinas
TAKE  THE   PART  ,confucius
OWN   DAY   MEN   ,plato
HAVE  JUST  NOW   ,plato
THIRD YEAR  THEN  ,plato
ANNA  NEVER LEAVE ,tolstoy
ATTENDHIM   ALL   ,shakespeare
WHICH PIERREHAD   ,tolstoy
DOUBLESENSE THAT  ,shakespeare
KEEN  OUR   HOST  ,confucius
PHBE  AND   LET   ,hawthorne
ACTIONAND   BEING ,aquinas
GIFTS DIVINETHE   ,confucius
FAMILYCAN   MAKE  ,aquinas
NOT   ENFOLDALL   ,plato
HAIREDRATHERSHORT ,tolstoy
EYE   THAN  YOUR  ,shakespeare
GENERAARE   NOT   ,aquinas
GRACE BEFOREEATING,confucius
READY WITH  HIS   ,confucius
PESTS AND   PICK  ,confucius
THE   SECONDROAD  ,aquinas
FROM  DRINK THAT  ,plato
THE   FISH  MONGER,hawthorne
VRA   WITH  GUILTY,tolstoy
THEIR LAWS  SHOULD,plato
LIFE  YES   BUT   ,plato
WHICH CAN   BELONG,aquinas
THEY  CANNOTOBTAIN,aquinas
NOW   GOING WOULD ,hawthorne
ALMOSTNIGH  ENOUGH,hawthorne
TSIH  WHO   WITH  ,confucius
NOW   HINTEDTHAT  ,tolstoy
EFFORTHIS   FACE  ,hawthorne
HOUSE PIERREFELT  ,tolstoy
GOOD  ROAST BEEF  ,hawthorne
SOUL  EXCEPTFOR   ,aquinas
NOR   TAKEN EVEN  ,confucius
NAT   HOM   SAYS  ,aquinas
AFAR  INTO  THE   ,hawthorne
BEEN  HER   SIN   ,hawthorne
WILL  PRAISETHOSE ,plato
BUT   CHOICEHAS   ,aquinas
LAST  YOUR  DUTIES,confucius
EIGHT MOUTHSWILL  ,confucius
SAME  HILL  YOU   ,shakespeare
OUR   FALLENNATURE,hawthorne
LEVIN KITTY WAS   ,tolstoy
YOUNG GIRL  AND   ,hawthorne
PROPERPLACE WHERE ,confucius
THINGSARE   LIGHT ,confucius
HUMAN LAWS  WERE  ,aquinas
LUKE  THOU  CHILD ,aquinas
AIMS  AND   YET   ,tolstoy
SLIM  STEM  AND   ,confucius
GODS  AND   UNDER ,plato
THREE MONTHSTHERE ,confucius
AND   LEAVE BEHIND,plato
FOR   YOU   SEEM  ,plato
FELLOWASKED SHE   ,hawthorne
THE   FOOL  THAT  ,shakespeare
ALWAYSEVIL  WHEN  ,aquinas
HIS   LOOK  WOULD ,confucius
SILENTWELL  BEGIN ,tolstoy
HIS   SIN   WOULD ,aquinas
KNOWN AND   HEAVEN,confucius
HAVE  THEIR CORDS ,plato
YOU   ASK   ABOUT ,confucius
ROMEO ART   THOU  ,shakespeare
CHRISTUSED  THIS  ,aquinas
ESCAPEFROM  DEATH ,confucius
CARE  THAT  THEIR ,plato
THIS  WOMAN WHOSE ,hawthorne
THE   OUTER HULL  ,plato
HIS   MANNERSTILL ,confucius
HOME  SHE   HIES  ,confucius
FOX   FURS  PLAIN ,confucius
THE   CITY  BEFORE,plato
OWN   BLAME HATH  ,shakespeare
GUARD ABOUT YOU   ,shakespeare
MEN   AND   THREE ,confucius
LOOK  WOULD ALSO  ,confucius
GRIEF THAT  THOU  ,shakespeare
NOT   VERY  THICK ,tolstoy
SHEEP THEY  WILL  ,confucius
ART   TWICE HER   ,shakespeare
WITH  WHICH FOUR  ,aquinas
HIS   MOUTH HIS   ,tolstoy
HIS   MARE  FLEW  ,tolstoy
HAD   LOOKEDDOWN  ,hawthorne
SPIRITTHUS  FLITS ,hawthorne
OVER  MANY  OTHERS,aquinas
GHOST UNDER THE   ,aquinas
MIND  ILL   RUN   ,tolstoy
AND   DOESNTTALK  ,tolstoy
WALL  PIERREROSE  ,tolstoy
HIS   YARD  AND   ,shakespeare
SUITS THEY  ARE   ,plato
YOU   HAVE  TOILED,hawthorne
THIS  TIME  HAS   ,plato
WHO   COVERSFAULTS,shakespeare
BUT   GOOD  ONES  ,plato
WAS   GONE  NOW   ,hawthorne
THEIR GREAT UNCLES,plato
FAITH THAT  REASON,shakespeare
SUPER JOAN  THESE ,aquinas
THEM  WHERE THERE ,confucius
GLAD  WELL  RUN   ,tolstoy
LIKE  THE   SKIN  ,plato
THE   EXCUSEMADE  ,aquinas
COMES NOT   HITHER,plato
BEE   KEEPERTHE   ,tolstoy
BACK  YOUR  HAND  ,shakespeare
HER   SMOOTHBROW  ,tolstoy
ONE   HEAD  WITH  ,plato
TAKINGTHE   FORM  ,aquinas
USED  TAKINGOTHER ,plato
ROOFS AND   CHOOSE,shakespeare
IST   CAN   SAY   ,shakespeare
NOT   THEIR TIME  ,confucius
SUIT  LET   HIM   ,plato
WAS   GREAT BUT   ,tolstoy
AND   WALLS THESE ,plato
WHO   BUSY  WITH  ,tolstoy
THE   RIPE  WANTS ,shakespeare
NOW   RICH  GROWN ,confucius
WILL  TAKE  TIME  ,plato
ETHIC AMONG OTHER ,aquinas
EFFORTTHOU  HAST  ,hawthorne
WINDOWOPEN  AND   ,hawthorne
THEY  ARE   MARKED,aquinas
OUR   LORD  FOR   ,aquinas
WITH  ALL   SHE   ,hawthorne
THEM  NOW   YET   ,aquinas
FINE  AND   SHALL ,plato
AND   HAVINGLAIN  ,tolstoy
THE   HOUSE DEAR  ,shakespeare
OUR   DUTIESAND   ,shakespeare
HAVE  SIGHT AND   ,plato
THEY  MUST  LIE   ,shakespeare
MINE  EYES  DID   ,shakespeare
ONLY  THE   RICH  ,hawthorne
MAN   MEETS WITH  ,confucius
MINGLEREASONWITH  ,shakespeare
OLD   GABLE PEAKS ,hawthorne
THEY  MAY   PUT   ,plato
WHAT  ANSWERSHALL ,plato
THEE  RICH  THEN  ,shakespeare
ROARS FOR   PREY  ,shakespeare
PAUSE THERE WAS   ,hawthorne
HEB   THAT  LEVI  ,aquinas
BASESTSHOULDANY   ,plato
WAY   WHICH MAY   ,plato
WAR   FROM  TWENTY,plato
ANY   HIDDENWEALTH,hawthorne
WITH  SOME  RUDE  ,hawthorne
AND   WEI   HAD   ,confucius
CHILD THAT  SHALL ,shakespeare
CHAP  WHEN  TSZE  ,confucius
CAP   AND   KIRTLE,confucius
THE   EARLY TIME  ,confucius
AND   WOULD HINDER,aquinas
WAS   WAITEDUPON  ,tolstoy
SHE   DID   AND   ,hawthorne
NEWESTGLOSS NOT   ,shakespeare
THAT  OTHER TALE  ,plato
ACTIONLITTLEPHBE  ,hawthorne
ONLY  EVIL  AND   ,hawthorne
AND   YOUNG MAY   ,confucius
OTHER MEN   MIGHT ,plato
THESE PARTS BEING ,aquinas
THE   WORD  FOR   ,aquinas
THE   BRAIN MAY   ,shakespeare
THIS  TYRANTWHOSE ,shakespeare
JOY   FOR   ALICE ,hawthorne
MOTHERTHIS  INDEED,aquinas
AND   NOT   ARTS  ,aquinas
TOWN  EVEN  AFTER ,hawthorne
WITH  PERSONLARGE ,confucius
AND   DRIED MEAT  ,confucius
OBJECTTHUS  SINCE ,aquinas
MEET  OVER  THERE ,tolstoy
THE   FISH  HAWKS ,confucius
DIFFERFROM  THAT  ,aquinas
TYRANTWILL  LIVE  ,plato
ARE   NOT   ILL   ,hawthorne
THEE  LEAP  ACROSS,hawthorne
EAST  DURINGTHE   ,plato
AND   CHOSE OUT   ,confucius
MAN   WANTS AND   ,plato
RUSTY FRAME GOES  ,hawthorne
BED   HERE  ARE   ,shakespeare
ABOUT THIS  AFFAIR,tolstoy
PALE  FACES AND   ,tolstoy
BRING LARGE STORE ,confucius
ONLY  CHILD YOU   ,hawthorne
SAYS  THE   FELLOW,shakespeare
FALLS UNDER HUMAN ,aquinas
STONESWHICH CAN   ,plato
DIV   NOM   GOD   ,aquinas
SAID  GOING TEACH ,aquinas
THOSE WHO   REVIEW,plato
THE   CIVIL CODE  ,tolstoy
THERE WERE  SECRET,tolstoy
BACK  THEY  SHIVER,hawthorne
OWN   MANNERBUT   ,aquinas
WAR   AND   WHEN  ,plato
SHE   WOULD TRY   ,hawthorne
WHITE HUMAN FLESH ,tolstoy
FIRST WHEN  ANY   ,plato
THE   LEFT  BANK  ,tolstoy
DONE  AUGHT AMISS ,confucius
MADMANHOLD  WHAT  ,hawthorne
DAY   THAT  WITH  ,tolstoy
ABOUT ANY   FORMER,plato
THAT  KEPT  COMING,tolstoy
MOST  MEN   EVEN  ,hawthorne
ZHERKVSPOKE AND   ,tolstoy
STOP  WHAT  WOULD ,confucius
SHAPESWHICH YOU   ,hawthorne
ALWAYSTRUE  AND   ,plato
FOR   NOW   THESE ,shakespeare
BOOKS EITHERTHEY  ,tolstoy
BEHINDHIS   EVERY ,hawthorne
CANNONBALL  WAS   ,tolstoy
NOW   SINCE LAST  ,shakespeare
WILL  ROB   THE   ,plato
BREATHWILL  MIST  ,shakespeare
GOWN  AND   HELD  ,tolstoy
SINCE MATTERCANNOT,aquinas
ROBES WHO   WAS   ,shakespeare
BODIESAND   WHAT  ,plato
THIRD LAW   WILL  ,plato
TOO   HAS   TOSSED,hawthorne
IMAGE WHICH DOES  ,plato
DID   GENTLYKISS  ,shakespeare
MINDEDMAN   MAKES ,confucius
CHAFF AND   HIS   ,tolstoy
THEY  LIVE  AGAIN ,plato
ROYAL HOUSE AMIDST,confucius
WILL  SAY   WHAT  ,confucius
NATAL SPOT  WERE  ,hawthorne
RENDERTHAT  GREAT ,confucius
DENSOVWAS   SHOWN ,tolstoy
FOR   HIM   TIS   ,shakespeare
SPIT  HIS   BODY  ,shakespeare
TREE  STANDSTHERE ,confucius
UNISONTHE   WOMEN ,tolstoy
WANT  EACH  ONE   ,confucius
FAR   AWAY  WILL  ,confucius
FREE  FROM  FEAR  ,confucius
THE   THIN  VEIL  ,hawthorne
SLAVESNOR   AGAIN ,plato
THEN  DOES  ANY   ,plato
SOME  OTHER SORT  ,shakespeare
WHILE YOU   SIR   ,confucius
STAND BARE  HOW   ,shakespeare
ASKED ABOUT HIM   ,confucius
RATHERTHAN  FORTY ,shakespeare
LIKE  HEALTHAND   ,aquinas
SPEECHWITH  TERMS ,tolstoy
GOD   SHE   COMES ,shakespeare
FILIALPIETY YOU   ,confucius
THAT  FIRST FINDS ,shakespeare
HOUSE WHICH STOOD ,tolstoy
OWN   QUIET PATH  ,hawthorne
ART   RED   ROSE  ,confucius
NATUREAND   INDEED,aquinas
YOUR  LOVE  MUST  ,shakespeare
JEWS  WHO   WERE  ,aquinas
PEOPLEOFTEN INVENT,tolstoy
WATER THESE BECAME,aquinas
BOUND UNDER SOME  ,plato
BILL  THAT  HAD   ,tolstoy
KIND  HEART YOU   ,tolstoy
MUST  SING  SOME  ,tolstoy
THEM  WHAT  ARE   ,plato
TURN  PALE  HES   ,tolstoy
AND   MORE  TESTY ,hawthorne
ALTER FROM  THE   ,confucius
SUMMO BONO  THAT  ,aquinas
THINGSBUT   SINCE ,aquinas
AND   TSZ   KUNG  ,confucius
LEAVE WAX   SOFT  ,shakespeare
AGAINSWITH  THE   ,hawthorne
WELL  WORTH SEEING,hawthorne
HLNE  AND   TICKLE,tolstoy
CATCH THE   EAR   ,aquinas
CARE  COMINGFRESH ,hawthorne
HER   OWN   TASTES,hawthorne
CASE  WHERE THERE ,confucius
HLNE  WELL  WHAT  ,tolstoy
HIS   CHAIR ANNA  ,tolstoy
EVER  AWAKE AND   ,hawthorne
FIEND FOR   HIS   ,hawthorne
PRAYERTOO   HEAVY ,hawthorne
SEE   THEIR BEAUTY,plato
WITH  THE   SUBTLY,confucius
TRIFLETOO   HIGH  ,hawthorne
AND   RIDES OFF   ,hawthorne
EARTH AND   AIR   ,plato
THAT  RIVER THE   ,tolstoy
YOU   APPLY THE   ,plato
THE   END   PRE   ,aquinas
TALES WHICH THE   ,plato
GOLD  BEADS ABOUT ,hawthorne
HESTERHIS   SPIRIT,hawthorne
ITS   OLD   PLACE ,hawthorne
GRUDGETHE   LOSS  ,confucius
BUT   BLOOD WHICH ,aquinas
MEETS WITH  MIGHT ,hawthorne
WAS   FRIDAYAND   ,tolstoy
IST   YOU   SAY   ,shakespeare
LIFE  ONE   MEANS ,aquinas
YOU   FOR   SOME  ,shakespeare
MIDDLEMONTH SHALL ,plato
HURT  WITH  THE   ,shakespeare
BOSOM FOR   HIS   ,shakespeare
ITSELFFOR   BEING ,shakespeare
THOU  WITH  HIM   ,shakespeare
THEE  BRING THEM  ,shakespeare
FIFTY YET   DOTH  ,shakespeare
SHOULDYOU   BURDEN,shakespeare
WORKS NOT   THAT  ,aquinas
HEAD  BUT   ALSO  ,aquinas
LAW   SHOULDEND   ,shakespeare
ALL   SAID  KUTZOV,tolstoy
HERE  LAUGH HERE  ,confucius
AWAY  AGAIN BUT   ,tolstoy
FOUR  YEAR  OLD   ,tolstoy
HAD   SHE   FALLEN,hawthorne
HIS   OWN   WHITE ,hawthorne
THAT  ROSTV COULD ,tolstoy
HIS   YOUTH COULD ,confucius
THE   KING  HAD   ,shakespeare
HAD   BEEN  PASSED,tolstoy
UPON  HIS   VICTIM,hawthorne
WHO   GIVES CAN   ,aquinas
HIS   GLOVESAND   ,tolstoy
ANGRY BUT   QUITE ,plato
UPON  MORE  ADVICE,shakespeare
METAPHTEXT  THE   ,aquinas
SET   HER   BLOOD ,tolstoy
YOU   UNDO  THIS  ,shakespeare
ONLY  THE   COMMON,plato
PEOPLEAND   POOR  ,tolstoy
HIS   IRON  THE   ,hawthorne
FOE   THE   OTHER ,aquinas
TALKEDWITH  HUI   ,confucius
STATE WHO   LOOKS ,plato
ONE   VERY  TRUE  ,plato
GOOD  AND   ISA   ,aquinas
WHAT  LOVE  CAN   ,shakespeare
COMETHFROM  EDOM  ,aquinas
VULGARLOVER WHO   ,plato
THIS  DESIRECOMMON,plato
THOU  GIVE  ALL   ,shakespeare
